class,level,category,book,recipe,recipe_id,book_id
Sage,113,TS Essentials,Sage's Primer Volume 13,Forced Hesitation VIII (Journeyman),494670656,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Forest Spirit IX (Adept),3181029404,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Forest Spirit IX (Expert),3195687215,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Forest Spirit IX (Journeyman),3205869034,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Gift of Bertoxxulous VIII (Adept),3339017221,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Gift of Bertoxxulous VIII (Expert),95092976,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Gift of Bertoxxulous VIII (Journeyman),2955379592,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Inquest VII (Adept),3444225793,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Inquest VII (Expert),1600479403,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Inquest VII (Journeyman),1471013813,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Invective VII (Adept),1494256640,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Invective VII (Expert),3614617938,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Invective VII (Journeyman),1176882238,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Lockdown VIII (Adept),1882504523,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Lockdown VIII (Expert),2933922925,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Lockdown VIII (Journeyman),2966652946,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Lunar Attendant VII (Adept),291845484,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Lunar Attendant VII (Expert),3262691819,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Lunar Attendant VII (Journeyman),2852351973,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Mark of Divinity IX (Adept),458816800,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Mark of Divinity IX (Expert),3511664509,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Mark of Divinity IX (Journeyman),1794729321,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Nature's Elixir XI (Adept),916133025,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Nature's Elixir XI (Expert),1982460307,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Nature's Elixir XI (Journeyman),1119012809,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Nature's Embrace XI (Adept),1851696459,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Nature's Embrace XI (Expert),1728919312,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Nature's Embrace XI (Journeyman),3829076509,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Nightshade VIII (Adept),194275841,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Nightshade VIII (Expert),1416299874,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Nightshade VIII (Journeyman),903660504,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Quicksand VIII (Adept),1842706248,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Quicksand VIII (Expert),2940321035,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Quicksand VIII (Journeyman),1401940300,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Repentance IX (Adept),2907317629,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Repentance IX (Expert),226420282,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Repentance IX (Journeyman),3049489704,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Restoration XI (Adept),2881567297,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Restoration XI (Expert),1413422130,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Restoration XI (Journeyman),1250115755,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Ritual Healing XI (Adept),2179557994,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Ritual Healing XI (Expert),2049480917,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Ritual Healing XI (Journeyman),2875608557,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Sacrificial Restoration XI (Adept),3511628653,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Sacrificial Restoration XI (Expert),3567035537,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Sacrificial Restoration XI (Journeyman),1348519242,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Sandstorm VII (Adept),855711403,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Sandstorm VII (Expert),2518473376,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Sandstorm VII (Journeyman),3563913724,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Shackle X (Adept),2224654358,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Shackle X (Expert),3707713107,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Shackle X (Journeyman),2203140085,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Shield of Blackwood XI (Adept),1992086605,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Shield of Blackwood XI (Expert),228900370,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Shield of Blackwood XI (Journeyman),3791476741,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Spirit of the Mammoth IX (Adept),2781836152,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Spirit of the Mammoth IX (Expert),3199349778,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Spirit of the Mammoth IX (Journeyman),3622093070,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Surge of Ro VIII (Adept),3093716278,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Surge of Ro VIII (Expert),2588762058,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Surge of Ro VIII (Journeyman),442022329,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Tendrils of Horror IV (Adept),3489853509,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Tendrils of Horror IV (Expert),3504590593,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Tendrils of Horror IV (Journeyman),4118608104,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Theorems VIII (Adept),1403315447,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Theorems VIII (Expert),1813279635,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Theorems VIII (Journeyman),2421940926,45367263
Sage,113,TS Advanced,Advanced Sage Studies 13,Vehemence IX (Adept),2181288451,50602182
Sage,113,TS Shadow,Shadow Sage Studies 13,Vehemence IX (Expert),1319170998,110586279
Sage,113,TS Essentials,Sage's Primer Volume 13,Vehemence IX (Journeyman),1459343234,45367263
Sage,114,TS Advanced,Advanced Sage Studies 14,Absolute Corruption VIII (Adept),1694184433,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Absolute Corruption VIII (Expert),3479242322,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Absolute Corruption VIII (Journeyman),1917005575,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Amnesia IV (Adept),471771244,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Amnesia IV (Expert),1823942993,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Amnesia IV (Journeyman),3454231986,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Armor of Nature X (Adept),3657799435,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Armor of Nature X (Expert),291843506,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Armor of Nature X (Journeyman),111857811,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Armor of Seasons X (Adept),3668397280,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Armor of Seasons X (Expert),1256882812,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Armor of Seasons X (Journeyman),1247508143,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Blaze of Faith VIII (Adept),4229786624,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Blaze of Faith VIII (Expert),3610436757,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Blaze of Faith VIII (Journeyman),1976803690,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Charm XI (Adept),1477707304,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Charm XI (Expert),1927189804,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Charm XI (Journeyman),362085426,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Control Undead VI (Adept),497063808,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Control Undead VI (Expert),980146766,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Control Undead VI (Journeyman),531705776,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Fervent Faith VI (Adept),4139278205,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Fervent Faith VI (Expert),2223251990,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Fervent Faith VI (Journeyman),682809673,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Furnace of Ro VI (Adept),3729417086,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Furnace of Ro VI (Expert),497385872,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Furnace of Ro VI (Journeyman),1056107924,1142149466
Sage,114,TS Essentials,Sage's Primer Volume 14,Grasping Bones VII,1345267096,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Grasping Bones VII,471690367,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Grasping Bones VII,392726584,2566126596
Sage,114,TS Advanced,Advanced Sage Studies 14,Holy Armor X (Adept),2200128290,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Holy Armor X (Expert),4135895857,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Holy Armor X (Journeyman),2558043265,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Illusory Allies VI (Adept),2785328960,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Illusory Allies VI (Expert),4028085378,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Illusory Allies VI (Journeyman),3460784855,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Litany VIII (Adept),2535087202,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Litany VIII (Expert),1734643257,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Litany VIII (Journeyman),2680010167,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Mana Intromission VIII (Adept),2818488867,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Mana Intromission VIII (Expert),2566261057,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Mana Intromission VIII (Journeyman),4109911805,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Mana Trickle VIII (Adept),847193169,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Mana Trickle VIII (Expert),3110603009,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Mana Trickle VIII (Journeyman),779423134,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Manatap VIII (Adept),4234681706,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Manatap VIII (Expert),2234841809,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Manatap VIII (Journeyman),1712179636,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Master's Intervention VII (Adept),4095388354,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Master's Intervention VII (Expert),9979925,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Master's Intervention VII (Journeyman),2869854021,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Mind's Eye VII (Adept),68878780,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Mind's Eye VII (Expert),368592248,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Mind's Eye VII (Journeyman),2405534517,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Nature's Pack VI (Adept),2628707525,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Nature's Pack VI (Expert),1319407516,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Nature's Pack VI (Journeyman),3228675112,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Netherlord VII (Adept),3068947113,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Netherlord VII (Expert),2363184824,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Netherlord VII (Journeyman),2114125458,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Personae Reflection XI (Adept),3737658959,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Personae Reflection XI (Expert),3808603084,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Personae Reflection XI (Journeyman),2188649252,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Protoflame VII (Adept),2536212192,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Protoflame VII (Expert),2214226016,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Protoflame VII (Journeyman),2939662092,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Ring of Fire VI (Adept),329828659,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Ring of Fire VI (Expert),452320920,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Ring of Fire VI (Journeyman),3989538304,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Runic Armor X (Adept),2914201591,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Runic Armor X (Expert),1983608990,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Runic Armor X (Journeyman),3018588426,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Sacred Armor X (Adept),1067444470,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Sacred Armor X (Expert),4057456518,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Sacred Armor X (Journeyman),3433410891,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Sacrifice VIII (Adept),3920255896,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Sacrifice VIII (Expert),689311987,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Sacrifice VIII (Journeyman),819786929,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Salubrious Invocation XI (Adept),74906523,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Salubrious Invocation XI (Expert),2265988696,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Salubrious Invocation XI (Journeyman),3991841506,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Shroud of Armor X (Adept),724231673,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Shroud of Armor X (Expert),1109889520,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Shroud of Armor X (Journeyman),3420351128,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Slothful Spirit VI (Adept),2014925323,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Slothful Spirit VI (Expert),298266999,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Slothful Spirit VI (Journeyman),3459533528,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Starnova VIII (Adept),1302471564,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Starnova VIII (Expert),2883444192,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Starnova VIII (Journeyman),621782706,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Transfer Life VIII (Adept),3428978351,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Transfer Life VIII (Expert),3965930431,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Transfer Life VIII (Journeyman),226620200,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Voice of the Ancestors VI (Adept),556708380,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Voice of the Ancestors VI (Expert),2333520602,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Voice of the Ancestors VI (Journeyman),542780553,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Winds of Permafrost VIII (Adept),983845574,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Winds of Permafrost VIII (Expert),2005072932,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Winds of Permafrost VIII (Journeyman),883801552,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Winds of Velious VI (Adept),960718615,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Winds of Velious VI (Expert),1775239656,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Winds of Velious VI (Journeyman),482609806,1142149466
Sage,114,TS Advanced,Advanced Sage Studies 14,Wrath of the Ancients VIII (Adept),3381645820,1862712536
Sage,114,TS Shadow,Shadow Sage Studies 14,Wrath of the Ancients VIII (Expert),1410020233,2566126596
Sage,114,TS Essentials,Sage's Primer Volume 14,Wrath of the Ancients VIII (Journeyman),3442651065,1142149466
Sage,115,TS Advanced,Advanced Sage Studies 15,Abhorrent Seal VII (Adept),2707487283,2064012650
Sage,115,TS Shadow,Shadow Sage Studies 15,Abhorrent Seal VII (Expert),1757411349,4025797778
Sage,115,TS Essentials,Sage's Primer Volume 15,Abhorrent Seal VII (Journeyman),1480918366,3557377883
Sage,115,TS Advanced,Advanced Sage Studies 15,Absolution IX (Adept),2489106879,2064012650
Sage,115,TS Shadow,Shadow Sage Studies 15,Absolution IX (Expert),2016236354,4025797778
Sage,115,TS Essentials,Sage's Primer Volume 15,Absolution IX (Journeyman),1764014724,3557377883
Sage,115,TS Advanced,Advanced Sage Studies 15,Act of War VIII (Adept),1775413454,2064012650
Sage,115,TS Shadow,Shadow Sage Studies 15,Act of War VIII (Expert),1607638145,4025797778
Sage,115,TS Essentials,Sage's Primer Volume 15,Act of War VIII (Journeyman),2701222408,3557377883
Sage,115,TS Advanced,Advanced Sage Studies 15,Ancestral Avatar VII (Adept),2753500792,2064012650
Sage,115,TS Shadow,Shadow Sage Studies 15,Ancestral Avatar VII (Expert),3024101712,4025797778
Sage,115,TS Essentials,Sage's Primer Volume 15,Ancestral Avatar VII (Journeyman),1970015848,3557377883
Sage,115,TS Advanced,Advanced Sage Studies 15,Aspect of Darkness X (Adept),2944257551,2064012650
Sage,115,TS Shadow,Shadow Sage Studies 15,Aspect of Darkness X (Expert),1184176305,4025797778
Sage,115,TS Essentials,Sage's Primer Volume 15,Aspect of Darkness X (Journeyman),12680646,3557377883
Sage,115,TS Advanced,Advanced Sage Studies 15,Aspect of Genius X (Adept),771491358,2064012650
Sage,115,TS Shadow,Shadow Sage Studies 15,Aspect of Genius X (Expert),270009901,4025797778
Sage,115,TS Essentials,Sage's Primer Volume 15,Aspect of Genius X (Journeyman),1927452385,3557377883
Sage,115,TS Advanced,Advanced Sage Studies 15,Aura of Void VIII (Adept),2119873726,2064012650
